529216458601938000,1180020318,13889,5,"6. Manuel Teodoro 7. Viera 8. Target 9. Huila 10. Colombia  2014/11/3 05:09 COT #trndnl http://t.co/tt5CDy7qS3",4.6564,-74.1178,2014-11-03 10:20:10
529215334545625000,107426609,131,237,"Duerme m�s un celador de turno de noche que yo #Triste",4.759574,-74.036942,2014-11-03 10:15:42
529216460057374000,1180020318,13889,5,"1. #SeAcercaDiciembreY 2. #sobrelacuerdafloja 3. #alexfromtarget 4. #WallendaLive 5. #ENIGMATICOenBD  2014/11/3 05:09 COT",4.6564,-74.1178,2014-11-03 10:20:11
529213600536485000,736701926,18,22,"@ANAGABRIELRL si descansa mi linda,has estado maravillosa",4.570674,-74.101973,2014-11-03 10:08:49
529214319054315000,2280574761,136,502,"#EMABiggestFansJustinBieber SOY BELIEBER A MUCHO ORGULLO, Y NO ME DA PENA DECIRLO Q NO TENGO DE Q AVERGONZARME #EMABiggestFansJustinBieber",4.71619,-74.093062,2014-11-03 10:11:40
529216351064588000,2660375501,62,238,"Muy buena noche http://t.co/g4BVBTYjJg",4.5751,-74.136416,2014-11-03 10:19:45
529217055418245000,608214782,4859,5347,"#Followback http://t.co/6Ly8VYzmWy",4.634072,-74.197029,2014-11-03 10:22:33
529211689246261000,1289444310,163,383,"Acabo de publicar una foto @ Theatron http://t.co/iZP4s5aQGA",4.644994,-74.063816,2014-11-03 10:01:13
529216516236263000,621493380,745,712,"Sus palabras ?_? Te adoro Dos'Nueve.!! http://t.co/5uBank1eFj",4.720285,-74.068946,2014-11-03 10:20:24
529212022731587000,357223575,344,1364,"I'm at Aeropuerto Internacional El Dorado (BOG) - @bog_eldorado in Bogot�, Distrito Capital https://t.co/jLUwjSelZl",4.698162,-74.140913,2014-11-03 10:02:33
529217448554549000,2280574761,136,502,"We can win beliebers  #EMABiggestFansJustinBieber",4.716201,-74.093068,2014-11-03 10:24:06
529217449431162000,143129484,355,333,"Sweet home sweet, Thanks God, was a trip wonderful, you are perfect. Hola Colombia I miss you to much https://t.co/8sby28BSiN",4.698162,-74.140913,2014-11-03 10:24:06
529217479617544000,426733791,139,71,"Yo no deber�a ser tan celoso. ??????????",4.681948,-74.169726,2014-11-03 10:24:14
